candidate_id,position_id,status,ts,filename
39,1,Application Reviewed,14/02/2021 11:35:15,status_history_2021-02-18_03-17-00.csv
39,1,Application Terminated,17/02/2021 11:35:22,status_history_2021-02-18_03-17-00.csv
195,2,Profile Created,15/01/2021 12:47:12,status_history_2021-02-25_03-17-00.csv
195,2,Application Completed,06/02/2021 10:33:32,status_history_2021-02-25_03-17-00.csv
195,2,Application Reviewed,11/02/2021 11:25:50,status_history_2021-02-25_03-17-00.csv
195,2,Phone Interview Requested,12/02/2021 11:29:34,status_history_2021-02-25_03-17-00.csv
195,2,Phone Interview Scheduled,16/02/2021 11:02:36,status_history_2021-02-25_03-17-00.csv
195,2,Phone Interview Completed,18/02/2021 11:16:17,status_history_2021-02-25_03-17-00.csv
195,2,Phone Interview Terminated,24/02/2021 11:53:05,status_history_2021-02-25_03-17-00.csv
36,1,Profile Created,12/01/2021 11:54:45,workflow-file-Sunday-2021-02-28_03-16-00.csv
36,1,Application Completed,11/02/2021 11:26:27,workflow-file-Sunday-2021-02-28_03-16-00.csv
36,1,Application Reviewed,12/02/2021 12:10:23,workflow-file-Sunday-2021-02-28_03-16-00.csv
36,1,Phone Interview Requested,16/02/2021 12:06:54,workflow-file-Sunday-2021-02-28_03-16-00.csv
36,1,Phone Interview Scheduled,20/02/2021 12:33:26,workflow-file-Sunday-2021-02-28_03-16-00.csv
36,1,Phone Interview Completed,24/02/2021 11:36:06,workflow-file-Sunday-2021-02-28_03-16-00.csv
36,1,Phone Interview Terminated,27/02/2021 11:48:33,workflow-file-Sunday-2021-02-28_03-16-00.csv
90,1,Profile Created,22/01/2021 11:32:08,status_history_2021-03-01_03-16-00.csv
90,1,Application Completed,07/02/2021 11:49:39,status_history_2021-03-01_03-16-00.csv
90,1,Application Reviewed,13/02/2021 11:50:40,status_history_2021-03-01_03-16-00.csv
90,1,Phone Interview Requested,16/02/2021 12:05:00,status_history_2021-03-01_03-16-00.csv
90,1,Phone Interview Scheduled,19/02/2021 12:20:47,status_history_2021-03-01_03-16-00.csv
90,1,Phone Interview Completed,23/02/2021 11:34:02,status_history_2021-03-01_03-16-00.csv
90,1,Phone Interview Terminated,28/02/2021 10:50:32,status_history_2021-03-01_03-16-00.csv
75,1,Profile Created,03/02/2021 11:42:11,status_history_2021-03-01_03-16-00.csv
75,1,Application Completed,08/02/2021 12:25:08,status_history_2021-03-01_03-16-00.csv
75,1,Application Reviewed,16/02/2021 10:57:43,status_history_2021-03-01_03-16-00.csv
75,1,Phone Interview Requested,16/02/2021 11:57:07,status_history_2021-03-01_03-16-00.csv
75,1,Phone Interview Scheduled,19/02/2021 11:54:51,status_history_2021-03-01_03-16-00.csv
75,1,Phone Interview Completed,27/02/2021 12:20:32,status_history_2021-03-01_03-16-00.csv
75,1,Phone Interview Terminated,28/02/2021 10:52:35,status_history_2021-03-01_03-16-00.csv
86,1,Profile Created,07/02/2021 11:30:13,status_history_2021-03-01_03-16-00.csv
86,1,Application Completed,11/02/2021 12:37:59,status_history_2021-03-01_03-16-00.csv
86,1,Application Reviewed,14/02/2021 11:45:04,status_history_2021-03-01_03-16-00.csv
86,1,Phone Interview Requested,17/02/2021 12:19:53,status_history_2021-03-01_03-16-00.csv
86,1,Phone Interview Scheduled,19/02/2021 11:52:17,status_history_2021-03-01_03-16-00.csv
86,1,Phone Interview Completed,23/02/2021 11:40:11,status_history_2021-03-01_03-16-00.csv
86,1,Phone Interview Terminated,28/02/2021 11:27:43,status_history_2021-03-01_03-16-00.csv
74,1,Profile Created,14/01/2021 12:39:06,status_history_2021-03-01_03-16-00.csv
74,1,Application Completed,09/02/2021 11:45:20,status_history_2021-03-01_03-16-00.csv
74,1,Application Reviewed,15/02/2021 11:11:55,status_history_2021-03-01_03-16-00.csv
74,1,Phone Interview Requested,17/02/2021 12:33:42,status_history_2021-03-01_03-16-00.csv
74,1,Phone Interview Scheduled,18/02/2021 12:53:32,status_history_2021-03-01_03-16-00.csv
74,1,Phone Interview Completed,23/02/2021 12:08:20,status_history_2021-03-01_03-16-00.csv
74,1,Phone Interview Terminated,28/02/2021 11:37:50,status_history_2021-03-01_03-16-00.csv
45,1,Profile Created,12/01/2021 12:16:51,status_history_2021-03-01_03-16-00.csv
45,1,Application Completed,10/02/2021 11:39:03,status_history_2021-03-01_03-16-00.csv
45,1,Application Reviewed,13/02/2021 12:04:42,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Requested,16/02/2021 12:33:50,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Scheduled,17/02/2021 11:50:47,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Completed,22/02/2021 12:27:05,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Terminated,28/02/2021 12:01:28,status_history_2021-03-01_03-16-00.csv
185,1,Profile Created,22/01/2021 11:57:05,status_history_2021-03-01_03-16-00.csv
185,1,Application Completed,09/02/2021 12:29:30,status_history_2021-03-01_03-16-00.csv
185,1,Application Reviewed,13/02/2021 12:12:49,status_history_2021-03-01_03-16-00.csv
185,1,Phone Interview Requested,16/02/2021 12:45:17,status_history_2021-03-01_03-16-00.csv
185,1,Phone Interview Scheduled,17/02/2021 11:26:20,status_history_2021-03-01_03-16-00.csv
185,1,Phone Interview Completed,27/02/2021 11:40:39,status_history_2021-03-01_03-16-00.csv
185,1,Phone Interview Terminated,28/02/2021 12:03:15,status_history_2021-03-01_03-16-00.csv
24,1,Profile Created,05/02/2021 11:48:38,status_history_2021-03-01_03-16-00.csv
24,1,Application Completed,10/02/2021 11:51:51,status_history_2021-03-01_03-16-00.csv
24,1,Application Reviewed,12/02/2021 11:55:45,status_history_2021-03-01_03-16-00.csv
24,1,Phone Interview Requested,16/02/2021 11:54:45,status_history_2021-03-01_03-16-00.csv
24,1,Phone Interview Scheduled,17/02/2021 11:16:38,status_history_2021-03-01_03-16-00.csv
24,1,Phone Interview Completed,25/02/2021 12:06:43,status_history_2021-03-01_03-16-00.csv
24,1,Phone Interview Terminated,28/02/2021 12:30:50,status_history_2021-03-01_03-16-00.csv
138,1,Profile Created,13/01/2021 12:03:49,status_history_2021-03-19_03-11-00.csv
138,1,Application Completed,10/02/2021 11:49:49,status_history_2021-03-19_03-11-00.csv
138,1,Application Reviewed,13/02/2021 12:26:14,status_history_2021-03-19_03-11-00.csv
138,1,Phone Interview Requested,16/02/2021 11:55:16,status_history_2021-03-19_03-11-00.csv
138,1,Phone Interview Scheduled,17/02/2021 11:21:39,status_history_2021-03-19_03-11-00.csv
138,1,On-Site Interview Requested,27/02/2021 11:23:04,status_history_2021-03-19_03-11-00.csv
138,1,Phone Interview Completed,27/02/2021 12:03:12,status_history_2021-03-19_03-11-00.csv
138,1,On-Site Interview Scheduled,03/03/2021 11:34:12,status_history_2021-03-19_03-11-00.csv
138,1,On-Site Interview Completed,18/03/2021 11:37:18,status_history_2021-03-19_03-11-00.csv
138,1,On-Site Interview Terminated,18/03/2021 12:30:34,status_history_2021-03-19_03-11-00.csv
54,1,Profile Created,04/02/2021 12:12:55,status_history_2021-03-19_03-11-00.csv
54,1,Application Completed,11/02/2021 11:38:50,status_history_2021-03-19_03-11-00.csv
54,1,Application Reviewed,15/02/2021 12:41:40,status_history_2021-03-19_03-11-00.csv
54,1,Phone Interview Requested,17/02/2021 11:22:37,status_history_2021-03-19_03-11-00.csv
54,1,Phone Interview Scheduled,20/02/2021 11:49:29,status_history_2021-03-19_03-11-00.csv
54,1,Phone Interview Completed,25/02/2021 12:03:44,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Requested,28/02/2021 11:53:38,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Scheduled,03/03/2021 11:38:50,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Completed,06/03/2021 12:34:55,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Terminated,18/03/2021 12:17:50,status_history_2021-03-19_03-11-00.csv
128,2,Profile Created,30/01/2021 12:22:07,status_history_2021-03-20_03-10-00.csv
128,2,Application Completed,06/02/2021 12:56:42,status_history_2021-03-20_03-10-00.csv
128,2,Application Reviewed,12/02/2021 11:39:11,status_history_2021-03-20_03-10-00.csv
128,2,Phone Interview Requested,13/02/2021 11:26:30,status_history_2021-03-20_03-10-00.csv
128,2,Phone Interview Scheduled,16/02/2021 12:00:24,status_history_2021-03-20_03-10-00.csv
128,2,Phone Interview Completed,23/02/2021 12:00:38,status_history_2021-03-20_03-10-00.csv
128,2,On-Site Interview Requested,24/02/2021 11:01:19,status_history_2021-03-20_03-10-00.csv
128,2,On-Site Interview Scheduled,25/02/2021 13:05:20,status_history_2021-03-20_03-10-00.csv
128,2,On-Site Interview Completed,02/03/2021 11:43:48,status_history_2021-03-20_03-10-00.csv
128,2,On-Site Interview Terminated,19/03/2021 11:14:13,status_history_2021-03-20_03-10-00.csv
79,1,Profile Created,07/02/2021 11:35:44,status_history_2021-03-20_03-10-00.csv
79,1,Application Completed,07/02/2021 12:27:13,status_history_2021-03-20_03-10-00.csv
79,1,Application Reviewed,12/02/2021 12:36:25,status_history_2021-03-20_03-10-00.csv
79,1,Phone Interview Scheduled,17/02/2021 11:34:28,status_history_2021-03-20_03-10-00.csv
79,1,Phone Interview Requested,17/02/2021 11:56:41,status_history_2021-03-20_03-10-00.csv
79,1,Phone Interview Completed,26/02/2021 12:01:30,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Requested,28/02/2021 10:52:57,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Scheduled,02/03/2021 11:46:20,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Completed,08/03/2021 12:40:45,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Terminated,19/03/2021 12:09:18,status_history_2021-03-20_03-10-00.csv
153,2,Profile Created,01/02/2021 11:40:02,status_history_2021-03-21_03-13-00.csv
153,2,Application Completed,07/02/2021 11:34:02,status_history_2021-03-21_03-13-00.csv
153,2,Application Reviewed,08/02/2021 10:57:07,status_history_2021-03-21_03-13-00.csv
153,2,Phone Interview Scheduled,13/02/2021 11:11:05,status_history_2021-03-21_03-13-00.csv
153,2,Phone Interview Requested,13/02/2021 12:46:27,status_history_2021-03-21_03-13-00.csv
153,2,Phone Interview Completed,17/02/2021 12:06:00,status_history_2021-03-21_03-13-00.csv
153,2,On-Site Interview Requested,24/02/2021 11:14:26,status_history_2021-03-21_03-13-00.csv
153,2,On-Site Interview Scheduled,27/02/2021 12:09:09,status_history_2021-03-21_03-13-00.csv
153,2,On-Site Interview Completed,04/03/2021 11:51:36,status_history_2021-03-21_03-13-00.csv
153,2,On-Site Interview Terminated,20/03/2021 11:40:27,status_history_2021-03-21_03-13-00.csv
90,2,Profile Created,19/01/2021 11:56:24,status_history_2021-03-21_03-13-00.csv
90,2,Application Completed,07/02/2021 11:27:50,status_history_2021-03-21_03-13-00.csv
90,2,Application Reviewed,12/02/2021 12:11:22,status_history_2021-03-21_03-13-00.csv
90,2,Phone Interview Requested,13/02/2021 12:21:02,status_history_2021-03-21_03-13-00.csv
90,2,Phone Interview Scheduled,16/02/2021 12:00:25,status_history_2021-03-21_03-13-00.csv
90,2,Phone Interview Completed,20/02/2021 12:39:45,status_history_2021-03-21_03-13-00.csv
90,2,On-Site Interview Requested,24/02/2021 12:16:06,status_history_2021-03-21_03-13-00.csv
90,2,On-Site Interview Scheduled,26/02/2021 11:51:29,status_history_2021-03-21_03-13-00.csv
90,2,On-Site Interview Completed,19/03/2021 12:00:05,status_history_2021-03-21_03-13-00.csv
90,2,On-Site Interview Terminated,20/03/2021 11:56:21,status_history_2021-03-21_03-13-00.csv
35,2,Profile Created,23/01/2021 12:24:37,status_history_2021-03-21_03-13-00.csv
35,2,Application Completed,04/02/2021 12:02:54,status_history_2021-03-21_03-13-00.csv
35,2,Application Reviewed,10/02/2021 12:07:53,status_history_2021-03-21_03-13-00.csv
35,2,Phone Interview Requested,12/02/2021 12:55:08,status_history_2021-03-21_03-13-00.csv
35,2,Phone Interview Scheduled,13/02/2021 12:19:28,status_history_2021-03-21_03-13-00.csv
35,2,Phone Interview Completed,23/02/2021 11:52:11,status_history_2021-03-21_03-13-00.csv
35,2,On-Site Interview Requested,24/02/2021 11:28:40,status_history_2021-03-21_03-13-00.csv
35,2,On-Site Interview Scheduled,26/02/2021 12:12:07,status_history_2021-03-21_03-13-00.csv
35,2,On-Site Interview Completed,13/03/2021 11:53:20,status_history_2021-03-21_03-13-00.csv
35,2,On-Site Interview Terminated,20/03/2021 12:04:56,status_history_2021-03-21_03-13-00.csv
177,2,Application Completed,03/02/2021 11:34:56,status_history_2021-03-21_03-13-00.csv
177,2,Profile Created,03/02/2021 12:08:30,status_history_2021-03-21_03-13-00.csv
177,2,Application Reviewed,08/02/2021 11:37:50,status_history_2021-03-21_03-13-00.csv
177,2,Phone Interview Requested,12/02/2021 12:06:43,status_history_2021-03-21_03-13-00.csv
177,2,Phone Interview Scheduled,13/02/2021 11:42:56,status_history_2021-03-21_03-13-00.csv
177,2,Phone Interview Completed,22/02/2021 11:41:22,status_history_2021-03-21_03-13-00.csv
177,2,On-Site Interview Requested,23/02/2021 11:43:43,status_history_2021-03-21_03-13-00.csv
177,2,On-Site Interview Scheduled,26/02/2021 11:22:51,status_history_2021-03-21_03-13-00.csv
177,2,On-Site Interview Completed,17/03/2021 12:12:42,status_history_2021-03-21_03-13-00.csv
177,2,On-Site Interview Terminated,20/03/2021 12:31:45,status_history_2021-03-21_03-13-00.csv
29,1,Profile Created,24/01/2021 11:48:31,status_history_2021-03-25_03-18-00.csv
29,1,Application Completed,07/02/2021 12:42:10,status_history_2021-03-25_03-18-00.csv
29,1,Application Reviewed,16/02/2021 11:48:34,status_history_2021-03-25_03-18-00.csv
29,1,Phone Interview Requested,16/02/2021 12:29:53,status_history_2021-03-25_03-18-00.csv
29,1,Phone Interview Scheduled,18/02/2021 12:11:46,status_history_2021-03-25_03-18-00.csv
29,1,Phone Interview Completed,25/02/2021 12:12:59,status_history_2021-03-25_03-18-00.csv
29,1,On-Site Interview Requested,28/02/2021 12:35:34,status_history_2021-03-25_03-18-00.csv
29,1,On-Site Interview Scheduled,01/03/2021 12:32:40,status_history_2021-03-25_03-18-00.csv
29,1,On-Site Interview Completed,16/03/2021 11:50:54,status_history_2021-03-25_03-18-00.csv
29,1,Offer Extended,20/03/2021 11:57:42,status_history_2021-03-25_03-18-00.csv
29,1,Offer Accepted,24/03/2021 11:58:08,status_history_2021-03-25_03-18-00.csv
119,2,Profile Created,06/02/2021 11:13:18,status.history.resend.2021-03-27_03-09-00.csv
119,2,Application Completed,14/02/2021 11:10:36,status.history.resend.2021-03-27_03-09-00.csv
119,2,Application Reviewed,15/02/2021 11:47:17,status.history.resend.2021-03-27_03-09-00.csv
119,2,Phone Interview Requested,17/02/2021 11:48:02,status.history.resend.2021-03-27_03-09-00.csv
119,2,Phone Interview Scheduled,20/02/2021 11:26:33,status.history.resend.2021-03-27_03-09-00.csv
119,2,Phone Interview Completed,25/02/2021 12:10:07,status.history.resend.2021-03-27_03-09-00.csv
119,2,On-Site Interview Requested,27/02/2021 11:31:34,status.history.resend.2021-03-27_03-09-00.csv
119,2,On-Site Interview Scheduled,03/03/2021 12:11:02,status.history.resend.2021-03-27_03-09-00.csv
119,2,On-Site Interview Completed,05/03/2021 12:13:51,status.history.resend.2021-03-27_03-09-00.csv
119,2,Offer Extended,26/03/2021 12:09:30,status.history.resend.2021-03-27_03-09-00.csv
119,2,Offer Accepted,26/03/2021 12:09:55,status.history.resend.2021-03-27_03-09-00.csv
161,6,Profile Created,19/05/2021 12:25:07,status_history_2021-06-15_03-15-00.csv
161,6,Application Completed,06/06/2021 12:40:34,status_history_2021-06-15_03-15-00.csv
161,6,Application Terminated,14/06/2021 11:29:37,status_history_2021-06-15_03-15-00.csv
161,6,Application Reviewed,14/06/2021 12:13:31,status_history_2021-06-15_03-15-00.csv
188,6,Profile Created,29/05/2021 12:10:29,status_history_2021-06-15_03-15-00.csv
188,6,Application Completed,07/06/2021 11:21:21,status_history_2021-06-15_03-15-00.csv
188,6,Application Reviewed,10/06/2021 12:30:24,status_history_2021-06-15_03-15-00.csv
188,6,Application Terminated,14/06/2021 11:38:09,status_history_2021-06-15_03-15-00.csv
100,3,Profile Created,05/06/2021 12:38:21,status_history_2021-06-15_03-15-00.csv
100,3,Application Completed,09/06/2021 11:35:27,status_history_2021-06-15_03-15-00.csv
100,3,Application Reviewed,09/06/2021 12:05:21,status_history_2021-06-15_03-15-00.csv
100,3,Application Terminated,14/06/2021 12:04:07,status_history_2021-06-15_03-15-00.csv
151,3,Profile Created,04/06/2021 12:02:05,status_history_2021-06-15_03-15-00.csv
151,3,Application Completed,06/06/2021 13:12:34,status_history_2021-06-15_03-15-00.csv
151,3,Application Reviewed,10/06/2021 12:05:47,status_history_2021-06-15_03-15-00.csv
151,3,Application Terminated,14/06/2021 12:18:43,status_history_2021-06-15_03-15-00.csv
134,3,Profile Created,04/06/2021 11:55:57,status.history.resend.2021-06-16_03-12-00.csv
134,3,Application Completed,09/06/2021 12:27:58,status.history.resend.2021-06-16_03-12-00.csv
134,3,Application Reviewed,10/06/2021 10:46:12,status.history.resend.2021-06-16_03-12-00.csv
134,3,Application Terminated,15/06/2021 11:08:18,status.history.resend.2021-06-16_03-12-00.csv
121,6,Profile Created,03/06/2021 11:32:49,status.history.resend.2021-06-16_03-12-00.csv
121,6,Application Completed,09/06/2021 12:29:39,status.history.resend.2021-06-16_03-12-00.csv
121,6,Application Reviewed,10/06/2021 12:19:12,status.history.resend.2021-06-16_03-12-00.csv
121,6,Application Terminated,15/06/2021 12:04:06,status.history.resend.2021-06-16_03-12-00.csv
164,5,Profile Created,22/05/2021 11:39:11,status_history_2021-06-20_03-08-00.csv
164,5,Application Completed,10/06/2021 11:37:52,status_history_2021-06-20_03-08-00.csv
164,5,Application Reviewed,17/06/2021 11:55:15,status_history_2021-06-20_03-08-00.csv
164,5,Application Terminated,19/06/2021 11:23:18,status_history_2021-06-20_03-08-00.csv
179,5,Profile Created,14/05/2021 11:51:47,status_history_2021-06-20_03-08-00.csv
179,5,Application Completed,13/06/2021 11:26:53,status_history_2021-06-20_03-08-00.csv
179,5,Application Reviewed,14/06/2021 11:55:21,status_history_2021-06-20_03-08-00.csv
179,5,Application Terminated,19/06/2021 11:24:17,status_history_2021-06-20_03-08-00.csv
90,5,Profile Created,24/05/2021 12:27:19,status_history_2021-06-21_03-13-00.csv
90,5,Application Completed,13/06/2021 11:29:48,status_history_2021-06-21_03-13-00.csv
90,5,Application Reviewed,16/06/2021 12:06:11,status_history_2021-06-21_03-13-00.csv
90,5,Application Terminated,20/06/2021 11:45:05,status_history_2021-06-21_03-13-00.csv
184,5,Profile Created,28/05/2021 11:20:58,status_history_2021-06-21_03-13-00.csv
184,5,Application Completed,11/06/2021 10:56:19,status_history_2021-06-21_03-13-00.csv
184,5,Application Reviewed,18/06/2021 11:52:14,status_history_2021-06-21_03-13-00.csv
184,5,Application Terminated,20/06/2021 12:10:41,status_history_2021-06-21_03-13-00.csv
165,5,Profile Created,26/05/2021 12:14:50,status_history_2021-06-21_03-13-00.csv
165,5,Application Completed,11/06/2021 11:48:20,status_history_2021-06-21_03-13-00.csv
165,5,Application Reviewed,14/06/2021 11:40:44,status_history_2021-06-21_03-13-00.csv
165,5,Application Terminated,20/06/2021 12:29:44,status_history_2021-06-21_03-13-00.csv
126,4,Profile Created,13/06/2021 11:46:03,status_history_2021-06-22_03-19-00.csv
126,4,Application Completed,15/06/2021 11:38:04,status_history_2021-06-22_03-19-00.csv
126,4,Application Reviewed,17/06/2021 11:42:10,status_history_2021-06-22_03-19-00.csv
126,4,Application Terminated,21/06/2021 11:47:04,status_history_2021-06-22_03-19-00.csv
163,4,Profile Created,24/05/2021 11:25:05,status_history_2021-06-22_03-19-00.csv
163,4,Application Completed,16/06/2021 12:08:49,status_history_2021-06-22_03-19-00.csv
163,4,Application Reviewed,18/06/2021 11:46:01,status_history_2021-06-22_03-19-00.csv
163,4,Application Terminated,21/06/2021 11:56:34,status_history_2021-06-22_03-19-00.csv
32,4,Profile Created,28/05/2021 12:08:00,status_history_2021-06-23_03-00-00.csv
32,4,Application Completed,14/06/2021 11:50:44,status_history_2021-06-23_03-00-00.csv
32,4,Application Reviewed,19/06/2021 11:47:13,status_history_2021-06-23_03-00-00.csv
32,4,Application Terminated,22/06/2021 11:28:59,status_history_2021-06-23_03-00-00.csv
131,6,Profile Created,17/05/2021 12:45:09,workflow-file-Saturday-2021-06-26_03-16-00.csv
131,6,Application Completed,08/06/2021 12:18:11,workflow-file-Saturday-2021-06-26_03-16-00.csv
131,6,Application Reviewed,14/06/2021 12:17:16,workflow-file-Saturday-2021-06-26_03-16-00.csv
131,6,Phone Interview Requested,15/06/2021 12:26:51,workflow-file-Saturday-2021-06-26_03-16-00.csv
131,6,Phone Interview Scheduled,17/06/2021 12:02:37,workflow-file-Saturday-2021-06-26_03-16-00.csv
131,6,Phone Interview Completed,25/06/2021 11:26:38,workflow-file-Saturday-2021-06-26_03-16-00.csv
131,6,Phone Interview Terminated,25/06/2021 11:54:28,workflow-file-Saturday-2021-06-26_03-16-00.csv
115,3,Profile Created,21/05/2021 12:31:12,workflow-file-Sunday-2021-06-27_03-18-00.csv
115,3,Application Completed,08/06/2021 12:21:13,workflow-file-Sunday-2021-06-27_03-18-00.csv
115,3,Application Reviewed,11/06/2021 12:10:54,workflow-file-Sunday-2021-06-27_03-18-00.csv
115,3,Phone Interview Requested,15/06/2021 12:47:00,workflow-file-Sunday-2021-06-27_03-18-00.csv
115,3,Phone Interview Scheduled,17/06/2021 11:44:35,workflow-file-Sunday-2021-06-27_03-18-00.csv
115,3,Phone Interview Completed,21/06/2021 12:03:03,workflow-file-Sunday-2021-06-27_03-18-00.csv
115,3,Phone Interview Terminated,26/06/2021 11:59:57,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Profile Created,02/06/2021 11:02:29,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Application Completed,06/06/2021 11:51:09,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Application Reviewed,10/06/2021 12:08:56,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Phone Interview Requested,15/06/2021 11:55:05,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Phone Interview Scheduled,15/06/2021 11:57:05,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Phone Interview Completed,25/06/2021 12:22:55,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Phone Interview Terminated,26/06/2021 12:16:26,workflow-file-Sunday-2021-06-27_03-18-00.csv
168,5,Profile Created,25/05/2021 11:58:09,status_history_2021-06-30_03-21-00.csv
168,5,Application Completed,14/06/2021 11:47:01,status_history_2021-06-30_03-21-00.csv
168,5,Application Reviewed,19/06/2021 13:20:50,status_history_2021-06-30_03-21-00.csv
168,5,Phone Interview Requested,20/06/2021 12:03:52,status_history_2021-06-30_03-21-00.csv
168,5,Phone Interview Scheduled,21/06/2021 12:27:55,status_history_2021-06-30_03-21-00.csv
168,5,Phone Interview Completed,29/06/2021 11:13:33,status_history_2021-06-30_03-21-00.csv
168,5,Phone Interview Terminated,29/06/2021 11:19:11,status_history_2021-06-30_03-21-00.csv
108,5,Profile Created,09/06/2021 12:04:45,status_history_2021-06-30_03-21-00.csv
108,5,Application Completed,13/06/2021 11:52:03,status_history_2021-06-30_03-21-00.csv
108,5,Application Reviewed,15/06/2021 11:33:41,status_history_2021-06-30_03-21-00.csv
108,5,Phone Interview Requested,19/06/2021 11:52:57,status_history_2021-06-30_03-21-00.csv
108,5,Phone Interview Scheduled,22/06/2021 11:33:19,status_history_2021-06-30_03-21-00.csv
108,5,Phone Interview Completed,25/06/2021 12:09:44,status_history_2021-06-30_03-21-00.csv
108,5,Phone Interview Terminated,29/06/2021 12:16:21,status_history_2021-06-30_03-21-00.csv
173,5,Profile Created,10/06/2021 11:51:22,status_history_2021-06-30_03-21-00.csv
173,5,Application Completed,12/06/2021 12:51:18,status_history_2021-06-30_03-21-00.csv
173,5,Application Reviewed,17/06/2021 12:34:52,status_history_2021-06-30_03-21-00.csv
173,5,Phone Interview Requested,19/06/2021 12:31:01,status_history_2021-06-30_03-21-00.csv
173,5,Phone Interview Scheduled,22/06/2021 11:50:58,status_history_2021-06-30_03-21-00.csv
173,5,Phone Interview Completed,25/06/2021 11:17:22,status_history_2021-06-30_03-21-00.csv
173,5,Phone Interview Terminated,29/06/2021 12:33:31,status_history_2021-06-30_03-21-00.csv
110,4,Profile Created,04/06/2021 11:56:53,status_history_2021-07-01_03-15-00.csv
110,4,Application Completed,13/06/2021 12:25:25,status_history_2021-07-01_03-15-00.csv
110,4,Application Reviewed,21/06/2021 12:28:25,status_history_2021-07-01_03-15-00.csv
110,4,Phone Interview Requested,21/06/2021 12:35:06,status_history_2021-07-01_03-15-00.csv
110,4,Phone Interview Scheduled,22/06/2021 12:03:10,status_history_2021-07-01_03-15-00.csv
110,4,Phone Interview Terminated,30/06/2021 11:14:17,status_history_2021-07-01_03-15-00.csv
110,4,Phone Interview Completed,30/06/2021 11:38:30,status_history_2021-07-01_03-15-00.csv
120,4,Profile Created,09/06/2021 12:17:54,status_history_2021-07-01_03-15-00.csv
120,4,Application Completed,14/06/2021 12:09:40,status_history_2021-07-01_03-15-00.csv
