Season,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
2018-19,Tiemoué Bakayoko ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Lewis Baker ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Fabián Balbuena ,Defender,23,5,32,40,50%,1,3,53,172,82,0,102,114,106,1,70,62,0,0,0,832,36.17,0,1,0%,1,51,2,0,19,0,1,0,1,0,1,,,,,,,,,,,,,,,
2018-19,Sam Baldock ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Leon Balogun ,Defender,8,0,10,12,50%,0,0,17,32,16,0,27,27,19,0,13,10,0,1,0,216,27,0,0,0%,0,15,2,0,5,1,1,0,1,0,0,,,,,,,,,,,,,,,
2018-19,Tudor Baluta ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Sol Bamba ,Defender,28,7,52,74,57%,0,2,81,175,79,2,175,193,119,14,94,46,0,3,1,550,19.64,0,1,0%,1,44,7,0,35,3,4,0,3,1,2,,,,,,,,,,,,,,,
2018-19,Beni Baningime ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Ben Barclay ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Phil Bardsley ,Defender,19,4,27,32,59%,1,3,31,66,28,1,70,79,69,4,32,28,1,0,0,555,29.21,4,37,27%,0,37,9,0,22,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Ross Barkley ,Midfielder,27,,,15,67%,,14,8,13,8,,89,76,71,15,19,8,,1,5,954,35.33,4,7,14%,4,40,1,0,14,0,3,0,2,1,1,0.11,0,0,41,9,22%,3,,,,,,,,
2018-19,Daniel Barlaser ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Ashley Barnes ,Forward,37,,,28,,,14,2,24,16,,,,,,,,,,2,518,14,6,6,,,,8,0,54,22,12,2,9,1,2,0.32,2,0,65,30,46%,13,,,,,,,,
2018-19,Antonio Barreca ,Defender,1,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Connor Barrett ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Michy Batshuayi ,Forward,11,,,2,,,9,3,0,0,,,,,,,,,,0,163,14.82,0,1,,,,0,0,7,12,5,0,5,0,0,0.45,0,0,27,10,37%,3,,,,,,,,
2018-19,Danny Batth ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Jan Bednarek ,Defender,25,3,37,41,61%,1,2,71,168,76,2,129,127,105,1,80,61,0,0,1,822,32.88,1,1,0%,3,42,7,0,22,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Asmir Begovic ,Goalkeeper,24,5,47,,,,,,,,,,,,,,,0,5,0,530,22.08,,,,,137,0,0,0,,0,,,,,,,,,,,,60,0,4,19,5,8,128,192
2018-19,Héctor Bellerín ,Defender,19,3,21,15,80%,0,8,20,33,20,0,79,57,69,15,21,24,1,0,5,785,41.32,4,39,23%,6,25,3,0,16,1,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Yohan Benalouane ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Filip Benkovic ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Joe Bennett ,Defender,30,8,50,50,58%,0,4,60,84,30,0,129,143,74,24,35,17,0,0,1,694,23.13,0,43,26%,2,41,5,0,20,1,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Josh Benson ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Christian Benteke ,Forward,16,,,5,,,5,0,14,11,,,,,,,,,,1,241,15.06,3,1,,,,1,0,18,10,1,1,0,0,2,0.06,0,0,26,8,31%,6,,,,,,,,
2018-19,Adrián Bernabé ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Bernard ,Forward,34,,,49,,,9,27,12,2,,,,,,,,,,3,806,23.71,4,51,,,,5,0,17,2,1,0,1,0,1,0.03,0,0,23,5,22%,4,,,,,,,,
2018-19,Bernardo ,Defender,22,2,29,62,69%,0,2,34,66,37,1,120,143,79,14,44,30,0,0,1,785,35.68,0,31,19%,0,23,4,0,17,2,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Bernardo Silva ,Midfielder,36,,,52,75%,,26,25,24,7,,164,136,182,49,11,27,,0,7,"1,706",47.39,10,70,17%,10,72,3,0,31,2,7,1,0,6,0,0.19,0,0,62,22,35%,8,,,,,,,,
2018-19,Ryan Bertrand ,Defender,24,6,42,46,59%,0,4,27,44,17,0,76,111,104,6,38,44,0,0,0,774,32.25,3,93,24%,1,19,8,0,26,0,1,0,0,1,1,,,,,,,,,,,,,,,
2018-19,Muhamed Besic ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Marcus Bettinelli ,Goalkeeper,7,0,20,,,,,,,,,,,,,,,0,0,0,211,30.14,,,,,66,1,0,0,,0,,,,,,,,,,,,20,1,8,1,1,5,32,67
2018-19,Philip Billing ,Midfielder,27,,,74,59%,,17,53,40,23,,174,210,136,20,88,30,,0,0,"1,074",39.78,1,56,16%,0,77,7,0,37,2,2,1,0,1,3,0.07,0,0,42,9,21%,0,,,,,,,,
2018-19,Billy Arce ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Yves Bissouma ,Midfielder,28,,,62,48%,,9,33,25,12,,116,161,143,47,27,31,,1,0,715,25.54,1,8,25%,3,24,5,0,40,2,0,0,0,0,0,0,0,0,31,3,10%,2,,,,,,,,
2018-19,Daley Blind ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Jack Bodenham ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Jeremie Boga ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Adam Bogdan ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2018-19,Omar Bogle ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Joshua Bohui ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Yannick Bolasie ,Forward,119,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,11,1,0,0,0,0.09,0,0,0,0,0%,0,,,,,,,,
2018-19,Luke Bolton ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Willy Boly ,Defender,36,7,41,85,61%,1,4,72,172,108,0,213,248,131,13,136,64,0,0,0,"1,715",47.64,3,0,0%,2,85,2,1,29,3,4,3,0,0,0,,,,,,,,,,,,,,,
2018-19,Gaëtan Bong ,Defender,22,5,34,16,63%,0,0,25,45,16,0,112,55,74,11,24,32,0,0,0,602,27.36,0,57,16%,0,25,0,0,11,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Artur Boruc ,Goalkeeper,12,4,18,,,,,,,,,,,,,,,0,0,0,286,23.83,,,,,69,2,0,0,,0,,,,,,,,,,,,41,0,4,3,2,4,62,112
2018-19,Sofiane Boufal ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Jamie Bowden ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Brad Smith ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Robbie Brady ,Midfielder,16,,,15,47%,,4,7,15,5,,45,37,47,7,11,8,,0,1,223,13.94,2,53,21%,1,9,3,1,12,0,0,0,0,0,0,0,0,0,12,2,17%,1,,,,,,,,
2018-19,Claudio Bravo ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2018-19,Rhian Brewster ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Miguel Britos ,Defender,3,0,5,4,50%,0,0,3,10,4,0,13,11,9,1,5,3,0,1,0,59,19.67,0,1,0%,0,5,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Nathan Broadhead ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,David Brooks ,Midfielder,30,,,38,68%,,8,24,22,2,,115,115,150,24,8,31,,0,5,855,28.5,9,33,24%,16,21,3,0,15,2,7,1,0,6,2,0.23,0,0,41,20,49%,8,,,,,,,,
2018-19,Ciaron Brown ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Marcus Browne ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Bruno ,Defender,14,2,17,25,64%,1,1,11,26,12,0,67,46,28,4,8,16,0,1,1,510,36.43,1,17,29%,0,22,2,0,4,3,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Joe Bryan ,Defender,28,5,53,61,67%,0,7,31,70,34,0,125,135,111,15,31,37,0,1,1,951,33.96,8,115,19%,1,47,5,0,25,2,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Craig Bryson ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Marcin Bulka ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2018-19,Harry Burgoyne ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2018-19,Reece Burke ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Dan Burn ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Matt Butcher ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,David Button ,Goalkeeper,4,1,5,,,,,,,,,,,,,,,0,0,0,99,24.75,,,,,27,0,0,0,,0,,,,,,,,,,,,14,0,2,2,1,1,9,34
2018-19,Oskar Buur ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Sam Byram ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2018-19,Willy Caballero ,Goalkeeper,2,2,0,,,,,,,,,,,,,,,0,0,0,54,27,,,,,15,0,0,0,,0,,,,,,,,,,,,3,0,1,2,1,0,9,16
2018-19,Yohan Cabaye ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2018-19,Gary Cahill ,Defender,2,0,0,0,0%,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,18,9,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
